evaluations raw_y current_y raw_y_best current_y_best violation penalty n_evals x0 x1 x2 x3 x4 x5 x6 x7 x8 x9 x10 x11 x12 x13 x14
740 0.4309895429 0.4309895429 0.2476349361 0.2476349361 0.0000000000 0.0000000000 222.0000000000 0.175890 0.990992 0.024209 0.972286 0.694394 0.838575 0.931376 0.026178 0.972968 0.587316 0.954118 0.995244 0.480451 0.270706 0.839266
741 1600.0000000000 1600.0000000000 0.2476349361 0.2476349361 8.0000000000 0.0000000000 222.0000000000 0.495305 0.995947 0.145371 0.981157 0.309987 0.940660 0.937356 0.028350 0.903437 0.651095 0.962587 0.999513 0.712535 0.019473 0.814819
742 1600.0000000000 1642.4000000000 0.2476349361 0.2476349361 8.1177777778 42.4000000000 222.0000000000 0.531071 0.899366 0.115346 0.999999 0.612128 0.999543 0.999366 0.015880 0.859413 0.584979 0.837041 0.775475 0.446131 0.132995 0.810836
743 2000.0000000000 2043.1000000000 0.2476349361 0.2476349361 10.1197222222 43.1000000000 222.0000000000 0.552574 0.865755 0.049440 0.999172 0.464818 0.991426 0.992443 0.181046 0.901105 0.706546 0.919666 0.851559 0.712176 0.236927 0.610025
744 400.0000000000 459.7000000000 0.2476349361 0.2476349361 2.1658333333 59.7000000000 222.0000000000 0.500979 0.882157 0.117902 0.997107 0.580230 0.903952 0.984596 0.087364 0.949725 0.520077 0.963157 0.919848 0.628114 0.021778 0.534683
745 0.2443355398 34.1443355398 0.2476349361 0.2476349361 0.0941666667 33.9000000000 223.0000000000 0.361641 0.829383 0.080287 0.999013 0.545746 0.999410 0.910231 0.100951 0.974185 0.432626 0.957146 0.937692 0.382034 0.007227 0.435104
746 0.7438891492 0.7438891492 0.2476349361 0.2476349361 0.0000000000 0.0000000000 224.0000000000 0.015012 0.982751 0.020016 0.999150 0.581794 0.997084 0.993560 0.073637 0.968923 0.517696 0.939866 0.969049 0.554230 0.266907 0.593589
747 0.1641380692 57.2641380692 0.2476349361 0.2476349361 0.1586111111 57.1000000000 225.0000000000 0.178596 0.890847 0.129764 0.995127 0.834819 0.851225 0.944651 0.012330 0.991416 0.488231 0.990459 0.785424 0.694227 0.103175 0.725270
748 1.7590088207 1.7590088207 0.2476349361 0.2476349361 0.0000000000 0.0000000000 226.0000000000 0.196641 0.994277 0.149393 0.998590 0.458666 0.755698 0.993637 0.000873 0.866174 0.295577 0.673704 0.908207 0.637656 0.157508 0.540370
749 0.4715268135 0.4715268135 0.2476349361 0.2476349361 0.0000000000 0.0000000000 227.0000000000 0.343640 0.921949 0.012206 0.970902 0.583118 0.976287 0.797681 0.123833 0.741181 0.307362 0.815819 0.997823 0.749376 0.124052 0.942187
750 0.1681511853 68.4681511853 0.2476349361 0.2476349361 0.1897222222 68.3000000000 228.0000000000 0.432133 0.999811 0.109979 0.957839 0.651871 0.996798 0.998836 0.098627 0.999791 0.595700 0.891284 0.874822 0.519239 0.073631 0.525410
751 1600.0000000000 1603.4000000000 0.2476349361 0.2476349361 8.0094444444 3.4000000000 228.0000000000 0.018994 0.991954 0.004348 0.820689 0.558044 0.968862 0.705174 0.015423 0.957558 0.661517 0.985717 0.973205 0.686844 0.105474 0.746690
752 0.6125148925 0.6125148925 0.2476349361 0.2476349361 0.0000000000 0.0000000000 229.0000000000 0.217464 0.987311 0.022872 0.929155 0.520740 0.720742 0.788677 0.005454 0.995688 0.518209 0.911084 0.998386 0.759386 0.007143 0.779450
753 0.1988468163 26.1988468163 0.2476349361 0.2476349361 0.0722222222 26.0000000000 230.0000000000 0.403394 0.872713 0.001002 0.997385 0.770778 0.892911 0.960597 0.072173 0.941393 0.595561 0.999736 0.724194 0.490326 0.009722 0.691641
754 0.3111612177 28.4111612177 0.2476349361 0.2476349361 0.0780555556 28.1000000000 231.0000000000 0.228881 0.992106 0.118806 0.975039 0.592196 0.974835 0.827081 0.000018 0.998978 0.417049 0.993518 0.973170 0.694542 0.013703 0.650421
755 0.1863080987 46.4863080987 0.2476349361 0.2476349361 0.1286111111 46.3000000000 232.0000000000 0.139778 0.778637 0.051423 0.960718 0.658836 0.811198 0.662953 0.000677 0.999210 0.551565 0.884812 0.865249 0.578430 0.007799 0.859082
756 0.7166102964 0.7166102964 0.2476349361 0.2476349361 0.0000000000 0.0000000000 233.0000000000 0.378380 0.928348 0.114610 0.979745 0.336576 0.949042 0.999653 0.099776 0.885883 0.505817 0.789081 0.960035 0.478954 0.003801 0.685665
757 4.1116074650 4.1116074650 0.2476349361 0.2476349361 0.0000000000 0.0000000000 234.0000000000 0.369231 0.999943 0.007719 0.943858 0.325280 0.990881 0.868222 0.123898 0.917127 0.364905 0.762358 0.943156 0.579620 0.094809 0.970871
758 0.3297518330 11.6297518330 0.2476349361 0.2476349361 0.0313888889 11.3000000000 235.0000000000 0.394849 0.875697 0.015759 0.983675 0.567026 0.990408 0.907406 0.059075 0.824136 0.661557 0.986181 0.999583 0.759567 0.000134 0.821265
759 0.7975835308 0.7975835308 0.2476349361 0.2476349361 0.0000000000 0.0000000000 236.0000000000 0.353139 0.808045 0.180500 0.811841 0.236739 0.869337 0.885259 0.007073 0.958547 0.701970 0.979419 0.922347 0.551356 0.012979 0.973795
760 894.4271909999 922.4271909999 0.2476349361 0.2476349361 4.5499137328 28.0000000000 236.0000000000 0.330655 0.999716 0.000195 0.991574 0.425337 0.582030 0.925628 0.222838 0.975504 0.480794 0.981749 0.922774 0.926890 0.184530 0.837199
761 0.3988314725 0.3988314725 0.2476349361 0.2476349361 0.0000000000 0.0000000000 237.0000000000 0.233989 0.978235 0.008273 0.964015 0.727112 0.765935 0.793142 0.012360 0.834412 0.369838 0.801438 0.878037 0.446707 0.225161 0.674931
762 1.0352809704 1.0352809704 0.2476349361 0.2476349361 0.0000000000 0.0000000000 238.0000000000 0.134710 0.997761 0.073194 0.890845 0.419843 0.925822 0.811780 0.031638 0.999998 0.432470 0.691408 0.999744 0.783385 0.044089 0.909151
763 0.2230543983 4.7230543983 0.2476349361 0.2476349361 0.0125000000 4.5000000000 239.0000000000 0.272290 0.797274 0.091393 0.979020 0.639119 0.917926 0.896815 0.117737 0.874171 0.155372 0.963762 0.980843 0.410469 0.035857 0.776010
764 800.0000000000 800.0000000000 0.2476349361 0.2476349361 4.0000000000 0.0000000000 239.0000000000 0.265577 0.999884 0.018493 0.987870 0.400188 0.858519 0.749187 0.000022 0.923746 0.293808 0.748382 0.990025 0.864069 0.152772 0.800214
765 0.3067600065 0.3067600065 0.2476349361 0.2476349361 0.0000000000 0.0000000000 240.0000000000 0.235947 0.889461 0.015257 0.997942 0.798935 0.838689 0.995694 0.031773 0.871400 0.242359 0.735637 0.995591 0.634043 0.110710 0.760621
766 0.1903076751 76.0903076751 0.2476349361 0.2476349361 0.2108333333 75.9000000000 241.0000000000 0.223232 0.870029 0.287001 0.961826 0.496102 0.899077 0.990682 0.113038 0.888654 0.830527 0.671674 0.882648 0.629222 0.006449 0.620781
767 1600.0000000000 1656.8000000000 0.2476349361 0.2476349361 8.1577777778 56.8000000000 241.0000000000 0.480858 0.995405 0.203912 0.996111 0.680654 0.991060 0.892933 0.285052 0.854366 0.434075 0.916705 0.834403 0.698802 0.020245 0.879939
768 3.4986638865 3.4986638865 0.2476349361 0.2476349361 0.0000000000 0.0000000000 242.0000000000 0.285272 0.985368 0.002373 0.968224 0.344204 0.824217 0.761821 0.072459 0.744759 0.414010 0.859537 0.895503 0.640388 0.138980 0.859404
769 1.4701841796 1.4701841796 0.2476349361 0.2476349361 0.0000000000 0.0000000000 243.0000000000 0.216494 0.999876 0.020214 0.982577 0.442441 0.993068 0.758775 0.066479 0.820172 0.575115 0.744591 0.990432 0.454865 0.087485 0.983027
770 0.4746383138 0.4746383138 0.2476349361 0.2476349361 0.0000000000 0.0000000000 244.0000000000 0.300139 0.875262 0.020232 0.994795 0.493150 0.826012 0.933398 0.066144 0.608614 0.480304 0.784210 0.843904 0.514053 0.020032 0.732190
771 2800.0000000000 2800.0000000000 0.2476349361 0.2476349361 14.0000000000 0.0000000000 244.0000000000 0.241427 0.974852 0.001065 0.993439 0.722038 0.673221 0.987650 0.286329 0.997956 0.285880 0.833237 0.980112 0.511492 0.112201 0.768245
772 0.2654254772 0.2654254772 0.2476349361 0.2476349361 0.0000000000 0.0000000000 245.0000000000 0.266718 0.889196 0.062800 0.996253 0.675826 0.962967 0.853849 0.003572 0.814397 0.366430 0.640378 0.896876 0.776238 0.011986 0.857823
773 0.3175736365 7.9175736365 0.2476349361 0.2476349361 0.0211111111 7.6000000000 246.0000000000 0.416334 0.992319 0.000863 0.988025 0.828465 0.815585 0.896864 0.020227 0.871530 0.434281 0.971253 0.970026 0.621196 0.360425 0.651040
774 0.4122211244 0.4122211244 0.2476349361 0.2476349361 0.0000000000 0.0000000000 247.0000000000 0.270997 0.995627 0.011907 0.988795 0.741475 0.779822 0.853404 0.000476 0.743105 0.307787 0.824628 0.954095 0.605412 0.092389 0.744532
775 2000.0000000000 2031.8000000000 0.2476349361 0.2476349361 10.0883333333 31.8000000000 247.0000000000 0.553743 0.986222 0.006839 0.998791 0.708572 0.551011 0.904198 0.205658 0.760872 0.411995 0.707469 0.893606 0.578278 0.123146 0.767901
776 0.0898303716 90.3898303716 0.2476349361 0.2476349361 0.2508333333 90.3000000000 248.0000000000 0.265580 0.728914 0.045192 0.999628 0.849016 0.860508 0.790987 0.150323 0.981383 0.422984 0.690993 0.978444 0.597693 0.044374 0.806054
777 400.0000000000 400.7000000000 0.2476349361 0.2476349361 2.0019444444 0.7000000000 248.0000000000 0.260165 0.798203 0.000876 0.886102 0.382636 0.950268 0.735354 0.106179 0.897582 0.332607 0.963072 0.916945 0.636649 0.057514 0.842160
778 0.4684566611 0.4684566611 0.2476349361 0.2476349361 0.0000000000 0.0000000000 249.0000000000 0.416614 0.875778 0.000004 0.856482 0.549143 0.831688 0.820410 0.000981 0.945298 0.438619 0.977083 0.979082 0.653962 0.021230 0.973147
779 1697.0562748477 1718.5562748477 0.2476349361 0.2476349361 8.5450035965 21.5000000000 249.0000000000 0.294411 0.902800 0.005210 0.800159 0.611317 0.962403 0.801609 0.208301 0.805706 0.644957 0.425036 0.960709 0.549433 0.016074 0.997085
780 2800.0000000000 2800.0000000000 0.2476349361 0.2476349361 14.0000000000 0.0000000000 249.0000000000 0.144628 0.560989 0.124556 0.745032 0.456465 0.962834 0.902996 0.000113 0.765565 0.625537 0.763898 0.848300 0.636529 0.000121 0.714966
781 400.0000000000 418.8000000000 0.2476349361 0.2476349361 2.0522222222 18.8000000000 249.0000000000 0.414650 0.957455 0.000506 0.805946 0.734196 0.831057 0.792569 0.220791 0.606680 0.408687 0.681244 0.839410 0.591387 0.179827 0.753361
782 0.1665042131 49.7665042131 0.2476349361 0.2476349361 0.1377777778 49.6000000000 250.0000000000 0.311880 0.810352 0.168083 0.858325 0.586572 0.909059 0.917092 0.049133 0.796598 0.495168 0.943580 0.767218 0.655059 0.174532 0.854554
783 0.1935860274 57.8935860274 0.2476349361 0.2476349361 0.1602777778 57.7000000000 251.0000000000 0.352081 0.985034 0.127778 0.990029 0.629876 0.811248 0.899995 0.004851 0.914542 0.526813 0.972348 0.961151 0.666371 0.045865 0.909064
784 1442.2205101856 1444.0205101856 0.2476349361 0.2476349361 7.2161025509 1.8000000000 251.0000000000 0.135236 0.934463 0.000111 0.999749 0.553703 0.884951 0.641511 0.109053 0.818238 0.426541 0.946401 0.691634 0.819691 0.015673 0.990048
785 0.2886413783 35.6886413783 0.2476349361 0.2476349361 0.0983333333 35.4000000000 252.0000000000 0.343342 0.988856 0.000713 0.996071 0.869053 0.664807 0.680302 0.190340 0.742498 0.354495 0.927114 0.987138 0.560355 0.227464 0.950671
786 0.0657794733 126.4657794733 0.2476349361 0.2476349361 0.3511111111 126.4000000000 253.0000000000 0.319544 0.864040 0.179686 0.994213 0.974170 0.901643 0.955064 0.174950 0.896400 0.490888 0.987300 0.655052 0.608519 0.210858 0.761329
787 0.4705207708 0.4705207708 0.2476349361 0.2476349361 0.0000000000 0.0000000000 254.0000000000 0.394518 0.998801 0.042903 0.997106 0.572290 0.991225 0.979800 0.001191 0.927308 0.644114 0.554058 0.908276 0.622984 0.233611 0.669931
788 4000.0000000000 4000.0000000000 0.2476349361 0.2476349361 20.0000000000 0.0000000000 254.0000000000 0.268602 0.845668 0.056481 0.948657 0.626330 0.971193 0.633855 0.037833 0.618914 0.048392 0.667047 0.747240 0.749995 0.256581 0.944546
789 0.1192485158 44.5192485158 0.2476349361 0.2476349361 0.1233333333 44.4000000000 255.0000000000 0.242625 0.627688 0.055631 0.972063 0.602048 0.975969 0.914055 0.147585 0.698660 0.412107 0.643946 0.877471 0.968362 0.155035 0.939417
790 400.0000000000 438.6000000000 0.2476349361 0.2476349361 2.1072222222 38.6000000000 255.0000000000 0.273348 0.840346 0.013342 0.962735 0.676106 0.908539 0.677924 0.035218 0.968862 0.455040 0.546357 0.981930 0.570322 0.176858 0.913390
791 0.2063863622 24.1063863622 0.2476349361 0.2476349361 0.0663888889 23.9000000000 256.0000000000 0.117010 0.838400 0.102492 0.997983 0.876804 0.783417 0.931193 0.004409 0.835902 0.441512 0.880861 0.940537 0.803219 0.052203 0.789576
792 0.2305400161 28.1305400161 0.2476349361 0.2476349361 0.0775000000 27.9000000000 257.0000000000 0.240322 0.987608 0.091489 0.993012 0.722770 0.835531 0.833658 0.048606 0.747500 0.394018 0.720740 0.998513 0.751538 0.033168 0.801403
793 0.8143956589 0.8143956589 0.2476349361 0.2476349361 0.0000000000 0.0000000000 258.0000000000 0.140458 0.970743 0.015431 0.959804 0.570015 0.994397 0.919412 0.000011 0.837181 0.532930 0.620506 0.988048 0.570558 0.058808 0.693582
794 5200.0000000000 5262.4000000000 0.2476349361 0.2476349361 26.1733333333 62.4000000000 258.0000000000 0.228407 0.811078 0.297394 0.996773 0.696641 0.953992 0.978959 0.187055 0.666756 0.598707 0.742378 0.972100 0.792848 0.214217 0.794201
795 0.1131001726 77.6131001726 0.2476349361 0.2476349361 0.2152777778 77.5000000000 259.0000000000 0.247198 0.845850 0.082133 0.994368 0.896997 0.879407 0.747027 0.089339 0.912958 0.453596 0.694736 0.995773 0.832588 0.277879 0.885146
796 0.1862925298 56.4862925298 0.2476349361 0.2476349361 0.1563888889 56.3000000000 260.0000000000 0.317837 1.000000 0.105941 0.990342 0.671498 0.780343 0.983273 0.061526 0.948568 0.590420 0.849092 0.924592 0.471361 0.176184 0.650912
797 0.1614110742 67.4614110742 0.2476349361 0.2476349361 0.1869444444 67.3000000000 261.0000000000 0.194872 0.969284 0.104791 0.997939 0.813712 0.995704 0.771519 0.077780 0.798265 0.531217 0.480017 0.966515 0.734875 0.003205 0.713402
798 0.1323278041 40.3323278041 0.2476349361 0.2476349361 0.1116666667 40.2000000000 262.0000000000 0.117856 0.688734 0.019583 0.995181 0.698180 0.932010 0.738586 0.001988 0.888864 0.469040 0.572496 0.974573 0.470768 0.041061 0.621230
799 0.1638727595 44.9638727595 0.2476349361 0.2476349361 0.1244444444 44.8000000000 263.0000000000 0.220398 0.991228 0.075161 0.997414 0.885774 0.875248 0.959916 0.000817 0.853677 0.589968 0.806321 0.827410 0.774942 0.083553 0.900433
800 800.0000000000 832.9000000000 0.2476349361 0.2476349361 4.0913888889 32.9000000000 263.0000000000 0.113502 0.933041 0.190286 0.949720 0.682429 0.882800 0.882489 0.011123 0.796528 0.406416 0.365454 0.904053 0.976817 0.177375 0.881779
801 1200.0000000000 1216.6000000000 0.2476349361 0.2476349361 6.0461111111 16.6000000000 263.0000000000 0.252819 0.943978 0.244338 0.999820 0.476026 0.661605 0.945276 0.084534 0.826073 0.342791 0.532491 0.890825 0.852189 0.077335 0.779237
802 1.0051997832 1.0051997832 0.2476349361 0.2476349361 0.0000000000 0.0000000000 264.0000000000 0.451413 0.976706 0.000584 0.998705 0.515697 0.911412 0.865722 0.032535 0.785239 0.415957 0.864789 0.873277 0.678781 0.000458 0.742278
803 0.5745715860 0.5745715860 0.2476349361 0.2476349361 0.0000000000 0.0000000000 265.0000000000 0.330321 0.991693 0.076989 0.951529 0.470647 0.891672 0.998038 0.098626 0.669730 0.518297 0.765429 0.852982 0.856153 0.236786 0.804528
804 0.6165805517 0.6165805517 0.2476349361 0.2476349361 0.0000000000 0.0000000000 266.0000000000 0.424395 0.999563 0.011416 0.982629 0.602982 0.931685 0.807507 0.000137 0.883314 0.584485 0.576418 0.846646 0.592883 0.235527 0.718282
805 1.8291692587 1.8291692587 0.2476349361 0.2476349361 0.0000000000 0.0000000000 267.0000000000 0.306939 0.924755 0.000753 0.977743 0.340244 0.987061 0.982200 0.015986 0.730440 0.469024 0.844160 0.909936 0.600985 0.178841 0.913000
806 0.1577573001 62.8577573001 0.2476349361 0.2476349361 0.1741666667 62.7000000000 268.0000000000 0.211038 0.856917 0.027511 0.990972 0.840373 0.854173 0.693006 0.100454 0.946497 0.355506 0.724438 0.995295 0.718900 0.247788 0.843848
807 0.3751215966 0.3751215966 0.2476349361 0.2476349361 0.0000000000 0.0000000000 269.0000000000 0.379103 0.881502 0.049855 0.875786 0.495462 0.836508 0.852327 0.013341 0.858382 0.313315 0.608674 0.761721 0.532696 0.008030 0.799595
808 400.0000000000 400.0000000000 0.2476349361 0.2476349361 2.0000000000 0.0000000000 269.0000000000 0.275954 0.961736 0.032297 0.993884 0.557359 0.986312 0.827743 0.008701 0.655800 0.257760 0.641199 0.943897 0.681951 0.144600 0.927186
809 0.4470995413 0.4470995413 0.2476349361 0.2476349361 0.0000000000 0.0000000000 270.0000000000 0.165098 0.945176 0.005242 0.988027 0.648825 0.977411 0.994895 0.049417 0.962742 0.624271 0.930749 0.865495 0.895510 0.352172 0.768342
810 0.3256312238 15.3256312238 0.2476349361 0.2476349361 0.0416666667 15.0000000000 271.0000000000 0.463586 0.998969 0.008462 0.946538 0.813476 0.823738 0.962330 0.023055 0.855707 0.674661 0.854889 0.896814 0.796741 0.365183 0.769250
811 0.3691958470 0.3691958470 0.2476349361 0.2476349361 0.0000000000 0.0000000000 272.0000000000 0.446996 0.925327 0.001437 0.986860 0.691430 0.959497 0.975799 0.000486 0.897360 0.499260 0.849822 0.954546 0.581861 0.187407 0.708535
812 0.5411961981 0.5411961981 0.2476349361 0.2476349361 0.0000000000 0.0000000000 273.0000000000 0.172021 0.997351 0.036798 0.988849 0.623707 0.748887 0.979822 0.000960 0.908586 0.518778 0.582456 0.702117 0.525512 0.071817 0.871991
813 0.4589699847 23.2589699847 0.2476349361 0.2476349361 0.0633333333 22.8000000000 274.0000000000 0.043830 0.999993 0.069943 0.941032 0.574193 0.983285 0.849549 0.061640 0.861154 0.562458 0.591508 0.863178 0.733878 0.156690 0.744767
814 0.2066698991 2.8066698991 0.2476349361 0.2476349361 0.0072222222 2.6000000000 275.0000000000 0.349552 0.899105 0.037740 0.976909 0.766637 0.707351 0.927606 0.000851 0.895721 0.390352 0.931276 0.998241 0.696510 0.003475 0.760248
815 0.5613970726 0.5613970726 0.2476349361 0.2476349361 0.0000000000 0.0000000000 276.0000000000 0.335186 0.965924 0.004828 0.998681 0.632945 0.940086 0.984425 0.002323 0.756394 0.712515 0.912752 0.697417 0.699779 0.127606 0.690818
816 0.3546832251 4.2546832251 0.2476349361 0.2476349361 0.0108333333 3.9000000000 277.0000000000 0.088442 0.971339 0.070779 0.999996 0.698142 0.997671 0.970412 0.005030 0.849743 0.571937 0.691106 0.895892 0.773378 0.210815 0.654201
817 0.1409566424 44.2409566424 0.2476349361 0.2476349361 0.1225000000 44.1000000000 278.0000000000 0.188124 0.681335 0.005427 0.956242 0.571090 0.974694 0.911376 0.093131 0.990053 0.405174 0.724265 0.941838 0.616309 0.112673 0.716134
818 2000.0000000000 2000.0000000000 0.2476349361 0.2476349361 10.0000000000 0.0000000000 278.0000000000 0.494614 0.966585 0.013592 0.885948 0.323780 0.998867 0.942446 0.036658 0.852171 0.512190 0.763891 0.607321 0.572504 0.143621 0.699827
819 0.0777104040 85.8777104040 0.2476349361 0.2476349361 0.2383333333 85.8000000000 279.0000000000 0.287955 0.524409 0.011884 0.986556 0.710300 0.941614 0.940524 0.171847 0.860350 0.341106 0.661944 0.958335 0.797662 0.053508 0.695471
820 2.5978166069 2.5978166069 0.2476349361 0.2476349361 0.0000000000 0.0000000000 280.0000000000 0.454306 0.999736 0.009854 0.999684 0.327784 0.807624 0.936854 0.026343 0.894160 0.546553 0.728419 0.863888 0.526346 0.089125 0.812593
821 0.4387904626 20.3387904626 0.2476349361 0.2476349361 0.0552777778 19.9000000000 281.0000000000 0.507502 0.852885 0.007179 0.977862 0.716371 0.911395 0.998012 0.002160 0.989208 0.378679 0.623926 0.928838 0.794581 0.233035 0.868670
822 3200.0000000000 3200.0000000000 0.2476349361 0.2476349361 16.0000000000 0.0000000000 281.0000000000 0.516632 0.883537 0.000501 0.877805 0.644015 0.740786 0.924934 0.015473 0.984334 0.457439 0.840037 0.787279 0.329475 0.062163 0.966999
